"_time",Casual,Member,"_span"
1439805600,1,9,3600
1439809200,5,7,3600
1439812800,2,73,3600
1439816400,14,298,3600
1439820000,28,774,3600
1439823600,48,1021,3600
1439827200,124,416,3600
1439830800,144,215,3600
1439834400,158,196,3600
1439838000,185,316,3600
1439841600,128,301,3600
1439845200,127,245,3600
1439848800,172,316,3600
1439852400,165,536,3600
1439856000,139,1168,3600
1439859600,163,1086,3600
1439863200,150,731,3600
1439866800,120,490,3600
1439870400,124,320,3600
1439874000,63,181,3600
1439877600,28,96,3600
1439881200,9,23,3600
1439884800,2,9,3600
1439888400,5,1,3600
1439892000,0,2,3600
1439895600,2,5,3600
1439899200,4,93,3600
1439902800,11,308,3600
1439906400,23,891,3600
1439910000,59,1144,3600
1439913600,56,465,3600
1439917200,136,194,3600
1439920800,167,261,3600
1439924400,110,323,3600
1439928000,131,316,3600
1439931600,164,281,3600
1439935200,169,361,3600
1439938800,219,601,3600
1439942400,218,1238,3600
1439946000,177,1129,3600
1439949600,157,708,3600
1439953200,98,497,3600
1439956800,83,299,3600
1439960400,52,223,3600
1439964000,46,125,3600
1439967600,19,52,3600
1439971200,8,18,3600
1439974800,4,5,3600
1439978400,4,4,3600
1439982000,4,8,3600
1439985600,0,131,3600
1439989200,6,319,3600
1439992800,41,885,3600
1439996400,39,1167,3600
1440000000,70,520,3600
1440003600,146,236,3600
1440007200,159,257,3600
1440010800,171,335,3600
1440014400,173,351,3600
1440018000,169,268,3600
1440021600,141,364,3600
1440025200,146,565,3600
1440028800,156,1237,3600
1440032400,165,1136,3600
1440036000,117,832,3600
1440039600,100,567,3600
1440043200,60,333,3600
1440046800,52,264,3600
1440050400,35,127,3600
1440054000,19,55,3600
1440057600,17,37,3600
1440061200,2,8,3600
1440064800,3,1,3600
1440068400,0,8,3600
1440072000,0,78,3600
1440075600,6,267,3600
1440079200,28,705,3600
1440082800,48,1060,3600
1440086400,59,471,3600
1440090000,98,214,3600
1440093600,144,255,3600
1440097200,140,315,3600
1440100800,136,288,3600
1440104400,153,224,3600
1440108000,186,331,3600
1440111600,182,536,3600
1440115200,202,1188,3600
1440118800,167,1087,3600
1440122400,95,516,3600
1440126000,63,243,3600
1440129600,36,207,3600
1440133200,20,159,3600
1440136800,19,116,3600
1440140400,19,64,3600
1440144000,7,25,3600
1440147600,2,16,3600
1440151200,1,1,3600
1440154800,1,6,3600
1440158400,11,88,3600
1440162000,8,268,3600
1440165600,23,694,3600
1440169200,72,1059,3600
1440172800,97,549,3600
1440176400,150,265,3600
1440180000,205,325,3600
1440183600,225,444,3600
1440187200,218,434,3600
1440190800,292,436,3600
1440194400,236,506,3600
1440198000,236,796,3600
1440201600,281,1145,3600
1440205200,256,914,3600
1440208800,197,627,3600
1440212400,179,382,3600
1440216000,139,314,3600
1440219600,117,278,3600
1440223200,92,202,3600
1440226800,62,137,3600
1440230400,14,100,3600
1440234000,17,59,3600
1440237600,18,16,3600
1440241200,7,12,3600
1440244800,1,12,3600
1440248400,13,39,3600
1440252000,33,122,3600
1440255600,61,230,3600
1440259200,159,384,3600
1440262800,242,452,3600
1440266400,347,585,3600
1440270000,384,545,3600
1440273600,431,550,3600
1440277200,461,548,3600
1440280800,522,517,3600
1440284400,432,526,3600
1440288000,444,548,3600
1440291600,372,475,3600
1440295200,283,431,3600
1440298800,249,342,3600
1440302400,197,306,3600
1440306000,163,235,3600
1440309600,83,173,3600
1440313200,47,136,3600
1440316800,30,99,3600
1440320400,21,76,3600
1440324000,14,38,3600
1440327600,0,6,3600
1440331200,2,17,3600
1440334800,17,32,3600
1440338400,41,82,3600
1440342000,70,192,3600
1440345600,161,345,3600
1440349200,326,464,3600
1440352800,315,539,3600
1440356400,376,529,3600
1440360000,323,487,3600
1440363600,395,493,3600
1440367200,412,531,3600
1440370800,326,575,3600
1440374400,370,540,3600
1440378000,288,534,3600
1440381600,235,419,3600
1440385200,151,319,3600
1440388800,109,208,3600
1440392400,68,137,3600
1440396000,22,64,3600
1440399600,8,24,3600
1440403200,2,11,3600
1440406800,1,7,3600
1440410400,2,3,3600
1440414000,1,6,3600
1440417600,4,91,3600
1440421200,8,275,3600
1440424800,25,822,3600
1440428400,59,1032,3600
1440432000,96,460,3600
1440435600,156,202,3600
1440439200,177,212,3600
1440442800,127,312,3600
1440446400,157,321,3600
1440450000,175,244,3600
1440453600,168,299,3600
1440457200,182,596,3600
1440460800,227,1272,3600
1440464400,145,1080,3600
1440468000,96,461,3600
1440471600,37,162,3600
1440475200,53,214,3600
1440478800,28,139,3600
1440482400,29,75,3600
1440486000,8,25,3600
1440489600,5,5,3600
1440493200,2,6,3600
1440496800,3,1,3600
1440500400,2,8,3600
1440504000,3,89,3600
1440507600,16,363,3600
1440511200,32,953,3600
1440514800,58,1261,3600
1440518400,95,448,3600
1440522000,102,223,3600
1440525600,135,286,3600
1440529200,122,398,3600
1440532800,128,330,3600
1440536400,155,266,3600
1440540000,157,360,3600
1440543600,198,614,3600
1440547200,215,1388,3600
1440550800,244,1274,3600
1440554400,170,819,3600
1440558000,133,531,3600
1440561600,110,398,3600
1440565200,88,303,3600
1440568800,39,103,3600
1440572400,19,48,3600
1440576000,6,20,3600
1440579600,9,6,3600
1440583200,4,6,3600
1440586800,0,14,3600
1440590400,2,109,3600
1440594000,12,393,3600
1440597600,38,927,3600
1440601200,50,1234,3600
1440604800,69,472,3600
1440608400,97,219,3600
1440612000,136,283,3600
1440615600,135,401,3600
1440619200,142,335,3600
1440622800,146,303,3600
1440626400,159,376,3600
1440630000,157,641,3600
1440633600,185,1341,3600
1440637200,185,1256,3600
1440640800,150,777,3600
1440644400,87,491,3600
1440648000,68,318,3600
1440651600,40,303,3600
1440655200,37,124,3600
1440658800,35,39,3600
1440662400,11,17,3600
1440666000,7,9,3600
1440669600,2,10,3600
1440673200,1,14,3600
1440676800,0,72,3600
1440680400,3,343,3600
1440684000,37,886,3600
1440687600,64,1168,3600
1440691200,55,532,3600
1440694800,78,231,3600
1440698400,111,277,3600
1440702000,129,418,3600
1440705600,148,363,3600
1440709200,153,265,3600
1440712800,177,354,3600
1440716400,137,675,3600
1440720000,183,1366,3600
1440723600,190,1219,3600
1440727200,167,798,3600
1440730800,97,511,3600
1440734400,138,344,3600
1440738000,56,315,3600
1440741600,43,158,3600
1440745200,24,62,3600
1440748800,9,27,3600
1440752400,7,24,3600
1440756000,0,4,3600
1440759600,1,9,3600
1440763200,1,75,3600
1440766800,13,277,3600
1440770400,26,750,3600
1440774000,59,1099,3600
1440777600,67,511,3600
1440781200,114,257,3600
1440784800,165,306,3600
1440788400,227,404,3600
1440792000,202,395,3600
1440795600,243,401,3600
1440799200,191,489,3600
1440802800,170,725,3600
1440806400,227,1181,3600
1440810000,195,950,3600
1440813600,170,607,3600
1440817200,86,404,3600
1440820800,90,309,3600
1440824400,78,309,3600
1440828000,75,195,3600
1440831600,36,133,3600
1440835200,19,101,3600
1440838800,20,71,3600
1440842400,9,20,3600
1440846000,3,9,3600
1440849600,8,7,3600
1440853200,8,43,3600
1440856800,16,136,3600
1440860400,68,223,3600
1440864000,166,402,3600
1440867600,237,504,3600
1440871200,321,532,3600
1440874800,361,576,3600
1440878400,371,546,3600
1440882000,422,507,3600
1440885600,438,499,3600
1440889200,404,496,3600
1440892800,373,481,3600
1440896400,342,493,3600
1440900000,288,418,3600
1440903600,172,269,3600
1440907200,151,265,3600
1440910800,113,191,3600
1440914400,80,178,3600
1440918000,34,153,3600
1440921600,22,103,3600
1440925200,14,63,3600
1440928800,7,27,3600
1440932400,5,9,3600
1440936000,1,5,3600
1440939600,13,31,3600
1440943200,33,78,3600
1440946800,66,194,3600
1440950400,143,293,3600
1440954000,222,474,3600
1440957600,270,525,3600
1440961200,354,600,3600
1440964800,311,511,3600
1440968400,354,494,3600
1440972000,380,462,3600
1440975600,320,547,3600
1440979200,245,524,3600
1440982800,253,496,3600
1440986400,157,369,3600
1440990000,131,299,3600
1440993600,88,205,3600
1440997200,58,130,3600
1441000800,31,84,3600
1441004400,22,30,3600
1441008000,13,15,3600
1441011600,11,7,3600
1441015200,7,5,3600
1441018800,1,4,3600
1441022400,2,90,3600
1441026000,8,298,3600
1441029600,29,813,3600
1441033200,52,1026,3600
1441036800,54,408,3600
1441040400,139,200,3600
1441044000,147,244,3600
1441047600,136,376,3600
1441051200,112,309,3600
1441054800,140,242,3600
1441058400,128,364,3600
1441062000,140,557,3600
1441065600,151,1306,3600
1441069200,115,1175,3600
1441072800,119,772,3600
1441076400,85,506,3600
1441080000,64,311,3600
1441083600,29,192,3600
1441087200,12,86,3600
1441090800,12,33,3600
1441094400,1,12,3600
1441098000,5,11,3600
1441101600,2,7,3600
1441105200,1,10,3600
1441108800,4,99,3600
1441112400,13,349,3600
1441116000,27,893,3600
1441119600,43,1202,3600
1441123200,79,485,3600
1441126800,115,247,3600
1441130400,104,298,3600
1441134000,121,346,3600
1441137600,97,344,3600
1441141200,70,274,3600
1441144800,91,326,3600
1441148400,120,660,3600
1441152000,163,1260,3600
1441155600,139,1180,3600
1441159200,94,831,3600
1441162800,84,486,3600
1441166400,56,317,3600
1441170000,37,225,3600
1441173600,26,123,3600
1441177200,29,42,3600
1441180800,7,9,3600
1441184400,2,10,3600
1441188000,0,2,3600
1441191600,3,12,3600
1441195200,2,111,3600
1441198800,6,358,3600
1441202400,19,859,3600
1441206000,61,1192,3600
1441209600,63,479,3600
1441213200,92,204,3600
1441216800,141,295,3600
1441220400,120,350,3600
1441224000,99,332,3600
1441227600,124,275,3600
1441231200,103,319,3600
1441234800,106,601,3600
1441238400,134,1236,3600
1441242000,134,1188,3600
1441245600,117,751,3600
1441249200,64,518,3600
1441252800,53,336,3600
1441256400,35,222,3600
1441260000,31,132,3600
1441263600,15,44,3600
1441267200,4,14,3600
1441270800,0,8,3600
1441274400,1,2,3600
1441278000,1,15,3600
1441281600,3,84,3600
1441285200,9,333,3600
1441288800,19,818,3600
1441292400,37,1169,3600
1441296000,79,479,3600
1441299600,103,249,3600
1441303200,135,273,3600
1441306800,136,347,3600
1441310400,120,289,3600
1441314000,128,268,3600
1441317600,136,394,3600
1441321200,144,579,3600
1441324800,142,1196,3600
1441328400,126,1008,3600
1441332000,111,728,3600
1441335600,67,471,3600
1441339200,86,314,3600
1441342800,46,237,3600
1441346400,22,142,3600
1441350000,8,58,3600
1441353600,12,32,3600
1441357200,1,16,3600
1441360800,2,8,3600
1441364400,1,8,3600
1441368000,2,68,3600
1441371600,8,244,3600
1441375200,33,675,3600
1441378800,40,1015,3600
1441382400,84,494,3600
1441386000,142,290,3600
1441389600,156,300,3600
1441393200,168,394,3600
1441396800,175,408,3600
1441400400,182,487,3600
1441404000,210,662,3600
1441407600,216,797,3600
1441411200,159,833,3600
1441414800,161,695,3600
1441418400,111,439,3600
1441422000,76,301,3600
1441425600,113,251,3600
1441429200,70,230,3600
1441432800,57,158,3600
1441436400,27,121,3600
1441440000,17,84,3600
1441443600,17,54,3600
1441447200,3,27,3600
1441450800,2,11,3600
1441454400,3,14,3600
1441458000,7,42,3600
1441461600,19,105,3600
1441465200,51,182,3600
1441468800,144,282,3600
1441472400,237,367,3600
1441476000,319,448,3600
1441479600,409,398,3600
1441483200,459,468,3600
1441486800,552,381,3600
1441490400,505,392,3600
1441494000,491,328,3600
1441497600,453,384,3600
1441501200,462,420,3600
1441504800,344,359,3600
1441508400,245,259,3600
1441512000,201,194,3600
1441515600,142,154,3600
1441519200,151,133,3600
1441522800,83,89,3600
1441526400,48,80,3600
1441530000,26,41,3600
1441533600,8,20,3600
1441537200,9,7,3600
1441540800,1,16,3600
1441544400,15,20,3600
1441548000,40,51,3600
1441551600,69,155,3600
1441555200,256,292,3600
1441558800,447,379,3600
1441562400,518,420,3600
1441566000,561,455,3600
1441569600,596,396,3600
1441573200,614,382,3600
1441576800,596,353,3600
1441580400,634,416,3600
1441584000,564,422,3600
1441587600,531,382,3600
1441591200,420,339,3600
1441594800,329,226,3600
1441598400,280,186,3600
1441602000,210,174,3600
1441605600,115,129,3600
1441609200,79,71,3600
1441612800,42,67,3600
1441616400,14,47,3600
1441620000,6,16,3600
1441623600,1,10,3600
1441627200,3,15,3600
1441630800,14,31,3600
1441634400,40,93,3600
1441638000,127,171,3600
1441641600,197,313,3600
1441645200,381,394,3600
1441648800,442,497,3600
1441652400,457,495,3600
1441656000,391,454,3600
1441659600,319,443,3600
1441663200,354,444,3600
1441666800,347,514,3600
1441670400,296,446,3600
1441674000,267,447,3600
1441677600,203,384,3600
1441681200,134,250,3600
1441684800,93,210,3600
1441688400,72,142,3600
1441692000,16,102,3600
1441695600,5,33,3600
1441699200,6,7,3600
1441702800,0,6,3600
1441706400,1,0,3600
1441710000,2,10,3600
1441713600,2,87,3600
1441717200,8,328,3600
1441720800,23,896,3600
1441724400,51,1072,3600
1441728000,69,420,3600
1441731600,92,200,3600
1441735200,116,208,3600
1441738800,100,332,3600
1441742400,129,290,3600
1441746000,96,292,3600
1441749600,95,338,3600
1441753200,113,622,3600
1441756800,121,1298,3600
1441760400,104,1182,3600
1441764000,76,762,3600
1441767600,55,487,3600
1441771200,42,326,3600
1441774800,49,264,3600
1441778400,26,124,3600
1441782000,12,36,3600
1441785600,6,14,3600
1441789200,2,6,3600
1441792800,3,2,3600
1441796400,0,14,3600
1441800000,3,112,3600
1441803600,8,383,3600
1441807200,25,945,3600
1441810800,47,1145,3600
1441814400,79,524,3600
1441818000,82,204,3600
1441821600,69,217,3600
1441825200,82,302,3600
1441828800,101,292,3600
1441832400,107,267,3600
1441836000,89,324,3600
1441839600,135,582,3600
1441843200,137,1249,3600
1441846800,122,1163,3600
1441850400,81,738,3600
1441854000,40,451,3600
1441857600,48,351,3600
1441861200,51,276,3600
1441864800,23,116,3600
1441868400,3,48,3600
1441872000,2,13,3600
1441875600,1,4,3600
1441879200,1,1,3600
1441882800,1,1,3600
1441886400,2,64,3600
1441890000,10,303,3600
1441893600,26,864,3600
1441897200,40,1114,3600
1441900800,50,458,3600
1441904400,59,232,3600
1441908000,66,248,3600
1441911600,85,293,3600
1441915200,85,297,3600
1441918800,76,210,3600
1441922400,70,296,3600
1441926000,84,579,3600
1441929600,118,1173,3600
1441933200,94,1134,3600
1441936800,72,703,3600
1441940400,48,495,3600
1441944000,51,342,3600
1441947600,16,233,3600
1441951200,18,173,3600
1441954800,10,56,3600
1441958400,11,25,3600
1441962000,2,12,3600
1441965600,0,4,3600
1441969200,1,10,3600
1441972800,0,83,3600
1441976400,6,294,3600
1441980000,17,853,3600
1441983600,58,1136,3600
1441987200,65,504,3600
1441990800,118,284,3600
1441994400,156,323,3600
1441998000,162,444,3600
1442001600,172,385,3600
1442005200,179,321,3600
1442008800,171,450,3600
1442012400,175,703,3600
1442016000,169,1270,3600
1442019600,155,1066,3600
1442023200,164,720,3600
1442026800,97,434,3600
1442030400,69,285,3600
1442034000,75,241,3600
1442037600,53,179,3600
1442041200,37,117,3600
1442044800,32,85,3600
1442048400,14,61,3600
1442052000,5,32,3600
1442055600,2,6,3600
1442059200,4,8,3600
1442062800,13,45,3600
1442066400,15,111,3600
1442070000,8,146,3600
1442073600,31,178,3600
1442077200,32,232,3600
1442080800,74,333,3600
1442084400,80,347,3600
1442088000,48,186,3600
1442091600,85,337,3600
1442095200,110,389,3600
1442098800,122,375,3600
1442102400,148,502,3600
1442106000,136,450,3600
1442109600,130,387,3600
1442113200,104,305,3600
1442116800,69,244,3600
1442120400,75,211,3600
1442124000,43,161,3600
1442127600,31,138,3600
1442131200,28,92,3600
1442134800,36,68,3600
1442138400,13,35,3600
1442142000,5,15,3600
1442145600,15,31,3600
1442149200,9,42,3600
1442152800,15,93,3600
1442156400,38,185,3600
1442160000,124,318,3600
1442163600,164,481,3600
1442167200,254,535,3600
1442170800,265,669,3600
1442174400,275,602,3600
1442178000,296,565,3600
1442181600,339,519,3600
1442185200,339,639,3600
1442188800,260,572,3600
1442192400,265,559,3600
1442196000,142,430,3600
1442199600,97,314,3600
1442203200,54,181,3600
1442206800,40,131,3600
1442210400,23,56,3600
1442214000,10,36,3600
1442217600,2,15,3600
1442221200,1,7,3600
1442224800,2,3,3600
1442228400,1,11,3600
1442232000,2,82,3600
1442235600,12,303,3600
1442239200,9,858,3600
1442242800,38,1036,3600
1442246400,60,448,3600
1442250000,79,206,3600
1442253600,117,249,3600
1442257200,108,328,3600
1442260800,151,310,3600
1442264400,143,332,3600
1442268000,136,362,3600
1442271600,132,656,3600
1442275200,172,1341,3600
1442278800,161,1250,3600
1442282400,98,761,3600
1442286000,47,408,3600
1442289600,62,294,3600
1442293200,33,175,3600
1442296800,16,93,3600
1442300400,5,33,3600
1442304000,9,6,3600
1442307600,3,2,3600
1442311200,4,1,3600
1442314800,0,15,3600
1442318400,1,83,3600
1442322000,9,362,3600
1442325600,29,961,3600
1442329200,40,1239,3600
1442332800,58,455,3600
1442336400,45,240,3600
1442340000,120,256,3600
1442343600,97,374,3600
1442347200,103,354,3600
1442350800,92,302,3600
1442354400,94,367,3600
1442358000,150,677,3600
1442361600,178,1323,3600
1442365200,151,1318,3600
1442368800,120,812,3600
1442372400,99,504,3600
1442376000,67,372,3600
1442379600,41,224,3600
1442383200,25,123,3600
1442386800,9,56,3600
1442390400,7,15,3600
1442394000,0,4,3600
1442397600,2,4,3600
1442401200,3,10,3600
1442404800,4,111,3600
1442408400,17,385,3600
1442412000,26,954,3600
1442415600,42,1223,3600
1442419200,42,485,3600
1442422800,78,243,3600
1442426400,114,293,3600
1442430000,126,343,3600
1442433600,103,341,3600
1442437200,112,296,3600
1442440800,106,394,3600
1442444400,132,683,3600
1442448000,183,1318,3600
1442451600,122,1266,3600
1442455200,116,837,3600
1442458800,60,483,3600
1442462400,34,340,3600
1442466000,28,211,3600
1442469600,19,158,3600
1442473200,9,55,3600
1442476800,7,25,3600
1442480400,5,10,3600
1442484000,1,3,3600
1442487600,0,9,3600
1442491200,3,88,3600
1442494800,8,327,3600
1442498400,30,881,3600
1442502000,47,1228,3600
1442505600,50,499,3600
1442509200,85,251,3600
1442512800,102,270,3600
1442516400,102,369,3600
1442520000,123,363,3600
1442523600,116,305,3600
1442527200,139,389,3600
1442530800,164,643,3600
1442534400,139,1341,3600
1442538000,152,1224,3600
1442541600,84,793,3600
1442545200,75,510,3600
1442548800,53,363,3600
1442552400,44,288,3600
1442556000,23,154,3600
1442559600,11,52,3600
1442563200,6,34,3600
1442566800,3,17,3600
1442570400,2,5,3600
1442574000,0,8,3600
1442577600,2,88,3600
1442581200,6,289,3600
1442584800,21,757,3600
1442588400,50,1213,3600
1442592000,56,492,3600
1442595600,113,298,3600
1442599200,115,326,3600
1442602800,152,415,3600
1442606400,131,413,3600
1442610000,157,399,3600
1442613600,141,469,3600
1442617200,149,759,3600
1442620800,171,1249,3600
1442624400,126,1027,3600
1442628000,130,639,3600
1442631600,88,407,3600
1442635200,57,320,3600
1442638800,76,300,3600
1442642400,46,171,3600
1442646000,48,161,3600
1442649600,11,119,3600
1442653200,13,75,3600
1442656800,6,18,3600
1442660400,4,14,3600
1442664000,6,16,3600
1442667600,11,27,3600
